pmid,has_online_dataset,pmid_found_in_dbs,ochsner_found_any_data,ochsner_found_geo_data,ochsner_found_arrayexpress_data,ochsner_found_smd_data,ochsner_data_ids,pubmed_is_humans,pubmed_is_animals,pubmed_is_mice,pubmed_is_fungi,pubmed_is_bacteria,pubmed_is_plants,pubmed_is_viruses,pubmed_is_cultured_cells,pubmed_is_cancer,pubmed_date_published,approx_date_published,pubmed_authors,pubmed_journal,pubmed_number_times_cited_in_pmc,impact_factor,discipline_journal,accession,in_centralized_db,data_available,pmids_from_links,pmids_from_links_in_ochsner_set,centralized_link_to_ochsner_pmid,if_no_link_then_what,dataset_in_ochsner,pmid_from_ochsner,pmid_from_links_or_ochsner,release_date,submission_date,submitter,contributors,species,number_samples,array_design,in_arrayexpress,in_geo,ochsner_journal,ochsner_other,journal_policy_requires
17138826,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Apr 1,4/1/07,"Aksoy E, Albarani V, Nguyen M, Laes JF, Ruelle JL, De Wit D, Willems F, Goldman M, Goriely S",Blood,1,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17148583,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Apr 1,4/1/07,"Nagel S, Burek C, Venturini L, Scherr M, Quentmeier H, Meyer C, Rosenwald A, Drexler HG, MacLeod RA",Blood,0,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17192395,0,,0,0,0,0,,1,0,0,0,0,0,0,0,0,2007 Apr 15,4/1/07,"Macaulay IC, Tijssen MR, Gusnanto A, Steward M, Burns P, Langford CF, Ellis PD, Dudbridge F, Zwaginga JJ, Watkins NA, van der Schoot CE, Ouwehand WH",Blood,5,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17483452,1,1,1,0,1,0,E-TABM-130,1,1,1,0,0,0,0,0,1,2007 May 15,5/1/07,"Chalmel F, Rolland AD, Chung SS, Demougin P, Gattiker A, Moore J, Patard JJ, Wolgemuth DJ, Primig M",Proc Natl Acad Sci U S A,7,9.598,0,E-TABM-130,1,1,['17483452'],['17483452'],1,,TRUE,['17483452'],17483452,10/13/06,None,Alexandre Gattiker,Alexandre Gattiker,Rattus norvegicus,35,A-AFFY-43: Affymetrix GeneChip  Rat Genome 230 2.0 [Rat230_2],1,0,0,0,1
17483315,1,0,1,0,1,0,E-MEXP-561,1,0,0,0,0,0,1,0,1,2007 May 1,5/1/07,"Vart RJ, Nikitenko LL, Lagos D, Trotter MW, Cannon M, Bourboulia D, Gratrix F, Takeuchi Y, Boshoff C",Cancer Res,1,7.672,1,E-MEXP-561,1,1,['17047149'],,0,PMID_to_another_paper_same_authors,TRUE,['17483315'],17483315,2/18/06,None,Stephen Henderson,Stephen Henderson,Homo sapiens,22,A-AFFY-44: Affymetrix GeneChip  Human Genome U133 Plus 2.0 [HG-U133_Plus_2],1,0,0,0,1
17303664,1,0,1,1,0,0,GSE487,0,1,0,0,0,0,0,0,0,2007 May,5/1/07,"Almon RR, DuBois DC, Jusko WJ",Endocrinology,2,5.045,1,GSE487,1,1,[u'12808002'],,0,PMID_to_prev_paper_by_same_authors,TRUE,['17303664'],17303664,16-Jul-03,1-Jul-03,Eric Hoffman,Almon R ,Rattus norvegicus,91,GPL85: [RG_U34A] Affymetrix Rat Genome U34 Array,0,1,0,0,0
17452630,1,1,1,1,0,0,GSE5325,1,0,0,0,0,0,0,0,1,2007 May 1,5/1/07,"Saal LH, Johansson P, Holm K, She QB, Maurer M, Koujak S, Ferrando AA, Memeo L, Isola J, Bendahl PO, Rosen N, Hibshoosh H, Borg A, Parsons R",Proc Natl Acad Sci U S A,13,9.598,0,GSE5325,1,1,[u'17452630'],[u'17452630'],1,,TRUE,['17452630'],17452630,7-Apr-07,17-Jul-06,Lao H Saal,Saal LH,Homo sapiens,105,GPL3883: Swegene Human 27K RAP UniGene188 array,0,1,0,0,1
17502615,1,1,1,1,0,0,GSE6747,0,0,0,0,0,0,0,0,0,2007 May 22,5/1/07,"Hendrickson EL, Haydock AK, Moore BC, Whitman WB, Leigh JA",Proc Natl Acad Sci U S A,4,9.598,0,GSE6747,1,1,[u'17502615'],[u'17502615'],1,,TRUE,['17502615'],17502615,1-Apr-07,15-Jan-07,John Leigh,Hendrickson E,Methanococcus maripaludis,68,GPL2509: Methanococcus maripaludis PCR-array,0,1,0,0,1
17337443,1,1,1,1,0,0,GSE6789,0,1,1,0,0,0,0,1,0,2007 May 4,5/1/07,"Joyce C, Kinzel B, Tschopp C, Mathison JC, Davis CN, Gram H",J Biol Chem,3,5.581,1,GSE6789,1,1,[u'17337443'],[u'17337443'],1,,TRUE,['17337443'],17337443,30-Mar-07,18-Jan-07,Anton Gl??ck,Koziczak-Holbro M,Mus musculus,12,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,1,1,0,0,1
17510386,1,1,1,1,0,0,GSE6791,1,0,0,0,0,0,1,0,1,2007 May 15,5/1/07,"Pyeon D, Newton MA, Lambert PF, den Boon JA, Sengupta S, Marsit CJ, Woodworth CD, Connor JP, Haugen TH, Smith EM, Kelsey KT, Turek LP, Ahlquist P",Cancer Res,1,7.672,1,GSE6791,1,1,[u'17510386'],[u'17510386'],1,,TRUE,['17510386'],17510386,15-May-07,18-Jan-07,Paul Ahlquist,Pyeon D,Homo sapiens,84,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17363378,1,0,1,1,0,0,GSE6820,1,0,0,0,0,0,0,0,1,2007 May 18,5/1/07,"Fitsialos G, Chassot AA, Turchi L, Dayem MA, LeBrigand K, Moreilhon C, Meneguzzi G, Mari B, Barbry P, Ponzio G",J Biol Chem,3,5.581,1,GSE6820,1,1,,,0,no_citation,TRUE,['17363378'],17363378,30-Dec-07,22-Jan-07,GEORGIOS FITSIALOS,Fitsialos G,Homo sapiens,36,GPL1521: cDNA microarray quad 5000,0,1,0,0,1
17483324,1,1,1,1,0,0,GSE7132,1,0,0,0,0,0,0,1,1,2007 May 1,5/1/07,"Hellebrekers DM, Melotte V, Langenkamp E, Molema G, Fuks F, Herman JG, Van Criekinge W, Griffioen AW, van Engeland M",Cancer Res,2,7.672,1,GSE7132,1,1,[u'17483324'],[u'17483324'],1,,TRUE,['17483324'],17483324,28-Feb-07,26-Feb-07,Debby Hellebrekers,Hellebrekers DM,Homo sapiens,4,GPL885: Agilent-011521 Human 1A Microarray G4110A (Feature Number version),1,1,0,0,1
17517597,1,1,1,1,0,0,GSE7163,1,0,0,0,1,0,0,0,0,2007 May 29,5/1/07,"Li M, Lai Y, Villaruz AE, Cha DJ, Sturdevant DE, Otto M",Proc Natl Acad Sci U S A,7,9.598,0,GSE7163,1,1,[u'17517597'],[u'17517597'],1,,TRUE,['17517597'],17517597,26-Feb-08,28-Feb-07,Dan Sturdevant,Li M,Coxiella burnetii,30,GPL4692: Affymetrix RML Custom Pathogenic chip 3,0,1,0,0,1
17379603,1,1,1,1,0,0,GSE7473,1,0,0,0,0,0,0,0,1,2007 May 11,5/1/07,"Rebouissou S, Imbeaud S, Balabaud C, Boulanger V, Auffray C",J Biol Chem,0,5.581,1,GSE7473,1,1,[u'17379603'],[u'17379603'],1,,TRUE,['17379603'],17379603,1-May-07,6-Apr-07,Sandrine Imbeaud,Rebouissou S,Homo sapiens,41,GPL3282: &nbsp;,0,1,0,0,1
17510436,1,0,1,1,0,0,GSE8466,1,0,0,0,0,0,0,0,1,2007 May 15,5/1/07,"Mostaghel EA, Page ST, Lin DW, Fazli L, Coleman IM, True LD, Knudsen B, Hess DL, Nelson CC, Matsumoto AM, Bremner WJ, Gleave ME, Nelson PS",Cancer Res,6,7.672,1,GSE8466,1,1,,,0,no_citation,TRUE,['17510436'],17510436,25-Oct-07,13-Jul-07,Denise Mauldin,Mostaghel EA,Homo sapiens,12,GPL4766: FHCRC Human Prostate PEDB cDNA Array v8,0,1,0,0,1
17442931,1,1,1,0,0,1,SMD-Experiment-Set-No_4035,0,1,1,0,0,0,0,0,0,2007 May 1,5/1/07,"Zhou M, McPherson L, Feng D, Song A, Dong C, Lyu SC, Zhou L, Shi X, Ahn YT, Wang D, Clayberger C, Krensky AM",J Immunol,0,6.068,1,GSE8497,1,1,[u'17442931'],[u'17442931'],1,,FALSE,,17442931,17-Jul-07,16-Jul-07,None,Zhou M,Mus musculus,3,GPL5574: mob,1,1,0,1,1
17510434,1,1,1,0,0,0,http://cancerres.aacrjournals.org/cgi/content/full/67/10/5017/DC1,1,0,0,0,0,0,0,1,1,2007 May 15,5/1/07,"Lin Z, Reierstad S, Huang CC, Bulun SE",Cancer Res,3,7.672,1,GSE11506,1,1,[u'17510434'],[u'17510434'],1,,FALSE,,17510434,20-May-08,20-May-08,Zhihong Lin,Lin Z,Homo sapiens,9,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,1,0,1
17299135,0,,0,0,0,0,,0,1,1,0,0,0,0,1,0,2007 May,5/1/07,"Lawson MA, Tsutsumi R, Zhang H, Talukdar I, Butler BK, Santos SJ, Mellon PL, Webster NJ",Mol Endocrinol,1,5.337,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17374609,0,,0,0,0,0,,0,1,1,0,0,0,0,1,0,2007 May 11,5/1/07,"Lagergren A, Zetterblad J, Smith E, Basta B, Bryder D, Akerblad P, Sigvardsson M",J Biol Chem,1,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17409384,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 May 25,5/1/07,"Scoumanne A, Chen X",J Biol Chem,2,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17475832,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 May 15,5/1/07,"Hurchla MA, Sedy JR, Murphy KM",J Immunol,2,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17475848,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 May 15,5/1/07,"Severa M, Remoli ME, Giacomini E, Annibali V, Gafa V, Lande R, Tomai M, Salvetti M, Coccia EM",J Immunol,0,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17475886,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 May 15,5/1/07,"Ripoll VM, Irvine KM, Ravasi T, Sweet MJ, Hume DA",J Immunol,3,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17264169,0,,0,0,0,0,,0,1,0,0,0,0,0,0,1,2007 May,5/1/07,"Mellott TJ, Follettie MT, Diesl V, Hill AA, Blusztajn JK",FASEB J,1,6.791,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17456585,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 May 1,5/1/07,"Wu G, Guo Z, Chang X, Kim MS, Nagpal JK, Liu J, Maki JM, Kivirikko KI, Ethier SP, Trink B, Sidransky D",Cancer Res,1,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17510389,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 May 15,5/1/07,"Lam DC, Girard L, Ramirez R, Chau WS, Suen WS, Sheridan S, Tin VP, Chung LP, Wong MP, Shay JW, Gazdar AF, Lam WK, Minna JD",Cancer Res,0,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17470787,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,2007 May 8,5/1/07,"Moore DF, Gelderman MP, Ferreira PA, Fuhrmann SR, Yi H, Elkahloun A, Lix LM, Brady RO, Schiffmann R, Goldin E",Proc Natl Acad Sci U S A,0,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17234736,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 May 1,5/1/07,"Agrawal S, Hofmann WK, Tidow N, Ehrich M, van den Boom D, Koschmieder S, Berdel WE, Serve H",Blood,3,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17272501,0,,0,0,0,0,,1,1,1,0,0,0,0,1,0,2007 May 15,5/1/07,"Lacoste PP, Soreq L, Le Panse R, Truffault F, Shaked I, Soreq H",Blood,1,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17284533,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 May 15,5/1/07,"Venturini L, Battmer K, Castoldi M, Schultheis B, Hochhaus A, Muckenthaler MU, Ganser A, Eder M, Scherr M",Blood,9,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17371845,1,1,1,0,1,0,E-MEXP-832,1,1,1,0,0,0,0,1,0,2007 Jun,6/1/07,"van de Sluis B, Muller P, Duran K, Chen A, Groot AJ, Klomp LW, Liu PP, Wijmenga C",Mol Cell Biol,1,6.42,1,E-MEXP-832,1,1,['17371845'],['17371845'],1,,TRUE,['17371845'],17371845,8/25/06,None,Patricia muller,Patricia muller,Mus musculus,24,"A-UMCU-7: UMC Utrecht M. musculus 35K array, version 1.0",1,0,0,0,1
17513727,1,0,1,0,0,0,http://arrayconsortium.tgen.org,0,1,1,0,0,0,0,1,1,2007 Jun 1,6/1/07,"Carter JH, Lefebvre JM, Wiest DL, Tourtellotte WG",J Immunol,2,6.068,1,,0,1,,,0,,,,,,,,,Mus musculus,,Affymetrix,0,0,0,1,1
17548813,1,0,1,0,0,0,http://www.pnas.org/content/suppl/2007/05/24/0703490104.DC1,1,0,0,0,0,0,0,1,1,2007 Jun 12,6/1/07,"Albert TK, Grote K, Boeing S, Stelzer G, Schepers A, Meisterernst M",Proc Natl Acad Sci U S A,2,9.598,0,,0,1,,,0,,,,,,,,,Homo sapiens,,Affymetrix,0,0,1,0,1
17430890,1,1,1,1,0,0,GSE5117,1,1,0,0,0,0,0,1,1,2007 Jun 1,6/1/07,"Kim HS, Kim MS, Hancock AL, Harper JC, Park JY, Poy G, Perantoni AO, Cam M, Malik K, Lee SB",J Biol Chem,3,5.581,1,GSE5117,1,1,[u'17430890'],[u'17430890'],1,,TRUE,['17430890'],17430890,21-Jun-07,21-Jun-06,WeiPing Chen,KIM H,Homo sapiens,4,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,0,1,0,0,1
17513749,1,1,1,1,0,0,GSE5134,0,1,1,0,0,0,0,1,0,2007 Jun 1,6/1/07,"Futagami Y, Sugita S, Vega J, Ishida K, Takase H, Maruyama K, Aburatani H, Mochizuki M",J Immunol,0,6.068,1,GSE5134,1,1,[u'17513749'],[u'17513749'],1,,TRUE,['17513749'],17513749,22-Jun-07,23-Jun-06,Yuri Futagami,Futagami Y,Mus musculus,3,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,1,1,0,0,1
17510629,1,1,1,1,0,0,GSE6557,0,0,0,1,0,0,0,0,0,2007 Jun 20,6/1/07,"Walfridsson J, Khorosjutina O, Matikainen P, Gustafsson CM, Ekwall K",EMBO J,6,8.662,1,GSE6557,1,1,[u'17510629'],[u'17510629'],1,,TRUE,['17510629'],17510629,19-May-07,18-Dec-06,Karl Ekwall,Walfridsson J,Schizosaccharomyces pombe,54,GPL2599: Eurogentec S. pombe IGR+ORF array (K080D),0,1,0,0,1
17510634,1,1,1,1,0,0,GSE6679,1,0,0,0,0,0,0,1,1,2007 Jun 6,6/1/07,"Kim YK, Furic L, Parisien M, Major F, DesGroseillers L, Maquat LE",EMBO J,4,8.662,1,GSE6679,1,1,[u'17510634'],[u'17510634'],1,,TRUE,['17510634'],17510634,26-Dec-07,8-Jan-07,Luc DesGroseillers,Kim Y,Homo sapiens,6,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17420277,1,1,1,1,0,0,GSE6700,0,1,1,0,0,0,0,1,1,2007 Jun,6/1/07,"Klattig J, Sierig R, Kruspe D, Besenbeck B, Englert C",Mol Cell Biol,0,6.42,1,GSE6700,1,1,[u'17420277'],[u'17420277'],1,,TRUE,['17420277'],17420277,1-Jun-07,10-Jan-07,Christoph Englert,Englert C,Mus musculus,6,GPL1524: Amersham CodeLink UniSet Mouse 20K I Bioarray,0,1,0,0,1
17332242,1,1,1,1,0,0,GSE6728,1,0,0,0,0,0,0,1,1,2007 Jun 15,6/1/07,"Pinyol M, Bea S, Ribrag V, Bosq J, Rosenwald A, Campo E, Jares P",Blood,0,10.896,1,GSE6728,1,1,[u'17332242'],[u'17332242'],1,,TRUE,['17332242'],17332242,31-Dec-07,12-Jan-07,Pedro Jares,Pinyol M,Homo sapiens,15,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17468106,1,1,1,1,0,0,GSE6788,0,0,0,0,0,1,0,0,0,2007 Jun 22,6/1/07,"Tian C, Chikayama E, Tsuboi Y, Kuromori T, Shinozaki K, Kikuchi J, Hirayama T",J Biol Chem,2,5.581,1,GSE6788,1,1,[u'17468106'],[u'17468106'],1,,TRUE,['17468106'],17468106,1-May-07,18-Jan-07,Takashi Hirayama,None,Arabidopsis thaliana,4,GPL198: [ATH1-121501] Affymetrix Arabidopsis ATH1 Genome Array,1,1,0,0,1
17545589,1,1,1,1,0,0,GSE6811,1,0,0,0,0,0,0,0,1,2007 Jun 1,6/1/07,"Tamura K, Furihata M, Tsunoda T, Ashida S, Takata R, Obara W, Yoshioka H, Daigo Y, Nasu Y, Kumon H, Konaka H, Namiki M, Tozawa K, Kohri K, Tanji N, Yokoyama M, Shimazui T, Akaza H, Mizutani Y, Miki T, Fujioka T, Shuin T, Nakamura Y, Nakagawa H",Cancer Res,0,7.672,1,GSE6811,1,1,[u'17545589'],[u'17545589'],1,,TRUE,['17545589'],17545589,1-Jun-07,19-Jan-07,Hidewaki Nakaagwa,Nakagawa H,Homo sapiens,35,GPL4747: YN Human 36K (sets1-8),0,1,0,0,1
17548617,1,1,1,1,0,0,GSE7095,1,0,0,0,0,0,0,1,1,2007 Jun 15,6/1/07,"Chang WL, Baumgarth N, Eberhardt MK, Lee CY, Baron CA, Gregg JP, Barry PA",J Immunol,0,6.068,1,GSE7095,1,1,[u'17548617'],[u'17548617'],1,,TRUE,['17548617'],17548617,22-Feb-07,21-Feb-07,William Chang,Chang W,Homo sapiens,13,GPL201: [HG-Focus] Affymetrix Human HG-Focus Target Array,1,1,0,0,1
17486113,1,1,1,1,0,0,GSE7275,1,1,1,0,0,0,0,1,0,2007 Jun,6/1/07,"Valadi H, Bossios A, Lee JJ",Nat Cell Biol,10,17.623,1,GSE7275,1,1,[u'17486113'],[u'17486113'],1,,TRUE,['17486113'],17486113,5-Sep-07,15-Mar-07,Hadi Valadi,Valadi H,Mus musculus,8,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,1,1,0,0,1
17575140,1,1,1,1,0,0,GSE7389,1,1,1,0,0,0,0,1,1,2007 Jun 15,6/1/07,"Verona EV, Elkahloun AG, Yang J, Bandyopadhyay A, Yeh IT, Sun LZ",Cancer Res,4,7.672,1,GSE7389,1,1,[u'17575140'],[u'17575140'],1,,TRUE,['17575140'],17575140,28-Apr-07,28-Mar-07,Christopher Pan,Elkahloun A,Homo sapiens,3,GPL4611: Illumina Human 49K Oligo array(HEEBO-7 set),0,1,0,0,1
17513742,1,1,1,1,0,0,GSE7497,1,0,0,0,0,0,0,1,1,2007 Jun 1,6/1/07,"Classen S, Zander T, Eggle D, Chemnitz JM, Brors B, Popov A, Beyer M, Eils R, Debey S, Schultze JL",J Immunol,2,6.068,1,GSE7497,1,1,[u'17513742'],[u'17513742'],1,,TRUE,['17513742'],17513742,1-May-07,11-Apr-07,Daniela Eggle,Classen S,Homo sapiens,44,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,0,1,0,0,1
17566103,1,1,1,1,0,0,GSE7708,1,0,0,0,0,0,0,1,1,2007 Jun 19,6/1/07,"Nickols NG, Dervan PB",Proc Natl Acad Sci U S A,6,9.598,0,GSE7708,1,1,[u'17566103'],[u'17566103'],1,,TRUE,['17566103'],17566103,5-May-07,4-May-07,Peter Dervan,Dervan PB,Homo sapiens,14,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17537913,1,1,1,1,0,0,GSE7792,1,0,0,0,0,0,0,1,1,2007 Jun 5,6/1/07,"Huang RS, Duan S, Bleibel WK, Kistner EO, Zhang W, Clark TA, Chen TX, Schweitzer AC, Blume JE, Cox NJ, Dolan ME",Proc Natl Acad Sci U S A,12,9.598,0,GSE7792,1,1,[u'17537913'],[u'17537913'],1,,TRUE,['17537913'],17537913,31-May-07,14-May-07,Eileen Dolan,Huang RS,Homo sapiens,176,GPL5175: [HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [transcript (gene) version],0,1,0,0,1
17535874,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,2007 Jun,6/1/07,"Svensson J, Tivesten A, Isaksson O, Mohan S, Isgaard J, Ohlsson C",J Endocrinol,0,2.636,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17535876,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,2007 Jun,6/1/07,"Bridges PJ, Su W, Gong MC, Iglarz M, Ko C",J Endocrinol,0,2.636,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17332066,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Jun,6/1/07,"Abel M, Charlton HM, Hu B, Johnston H, Baker PJ",Endocrinology,3,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17405903,0,,0,0,0,0,,1,1,1,0,0,0,0,0,1,2007 Jun,6/1/07,"Tabruyn SP, Sabatel C, Nguyen NQ, Verhaeghe C, Castermans K, Malvaux L, Griffioen AW, Martial JA, Struman I",Mol Endocrinol,1,5.337,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17525252,0,,0,0,0,0,,0,1,1,0,0,0,0,1,1,2007 Jun,6/1/07,"Cheng Y, Ji R, Yue J, Yang J, Liu X, Chen H, Dean DB, Zhang C",Am J Pathol,6,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17525269,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Jun,6/1/07,"Katoh N, Ueda E, Takenaka H, Kita M, Kishimoto S",Am J Pathol,1,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17426020,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Jun 8,6/1/07,"Dissanayake SK, Wade M, Johnson CE, Leotlela PD, French AD, Shah KV, Hewitt KJ, Rosenthal DT, Indig FE, Jiang Y, Nickoloff BJ, Taub DD, Trent JM, Moon RT, Bittner M, Weeraratna AT",J Biol Chem,7,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17513759,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Jun 1,6/1/07,"Bunting K, Rao S, Hardy K, Woltring D, Denyer GS, Wang J, Gerondakis S, Shannon MF",J Immunol,1,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17513785,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Jun 1,6/1/07,"Tamassia N, Le Moigne V, Calzetti F, Donini M, Gasperini S, Ear T, Cloutier A, Martinez FO, Fabbri M, Locati M, Mantovani A, McDonald PP, Cassatella MA",J Immunol,1,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17371837,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,2007 Jun,6/1/07,"Choudhary S, Lee HC, Maiti M, He Q, Cheng P, Liu Q, Liu Y",Mol Cell Biol,2,6.42,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17339423,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Jun 1,6/1/07,"Mahtouk K, Hose D, Raynaud P, Hundemer M, Jourdan M, Jourdan E, Pantesco V, Baudard M, De Vos J, Larroque M, Moehler T, Rossi JF, Goldschmidt H, Klein B",Blood,2,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17592025,1,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,2007 Jul,7/1/07,"Stygar D, Masironi B, Eriksson H, Sahlin L",J Endocrinol,2,2.636,1,E-TABM-269,1,1,['17592025'],['17592025'],1,,FALSE,,17592025,5/21/07,None,Valtteri Wirta,Valtteri Wirta,Rattus norvegicus,20,A-MEXP-743: Lund Rattus norvegicus OperonAROS 3.0 27K v1,1,0,0,0,0
17452451,1,1,1,0,1,0,E-MEXP-721,1,0,0,0,0,0,0,1,1,2007 Jul,7/1/07,"Delpuech O, Griffiths B, East P, Essafi A, Lam EW, Burgering B, Downward J, Schulze A",Mol Cell Biol,4,6.42,1,E-MEXP-721,1,1,['17452451'],['17452451'],1,,TRUE,['17452451'],17452451,6/16/06,None,Almut Schulze,Almut Schulze,Homo sapiens,9,"A-SNGR-5: Sanger Institute H. sapiens 10K array, Hver1.2.1",1,0,0,0,1
17563388,1,1,1,0,1,0,"E-TABM-186,E-TABM-153",0,1,1,0,0,0,0,0,0,2007 Jul 3,7/1/07,"Koutsos AC, Blass C, Meister S, Schmidt S, MacCallum RM, Soares MB, Collins FH, Benes V, Zdobnov E, Kafatos FC, Christophides GK",Proc Natl Acad Sci U S A,3,9.598,0,E-TABM-153,1,1,['17563388'],['17563388'],1,,TRUE,['17563388'],17563388,11/29/06,None, MacCallum, MacCallum,Anopheles gambiae,9,A-MEXP-225: EMBL A. gambiae MMC1 20k v1.0,1,0,0,0,1
17563388,1,1,1,0,1,0,"E-TABM-186,E-TABM-153",0,1,1,0,0,0,0,0,0,2007 Jul 3,7/1/07,"Koutsos AC, Blass C, Meister S, Schmidt S, MacCallum RM, Soares MB, Collins FH, Benes V, Zdobnov E, Kafatos FC, Christophides GK",Proc Natl Acad Sci U S A,3,9.598,0,E-TABM-186,1,1,['17563388'],['17563388'],1,,TRUE,['17563388'],17563388,1/4/07,None, MacCallum, MacCallum,Anopheles gambiae,28,A-MEXP-225: EMBL A. gambiae MMC1 20k v1.0,1,0,0,0,1
17606911,1,0,1,0,0,0,http://www.pnas.org/content/suppl/2007/06/22/0704476104.DC1,1,1,1,0,0,0,0,0,0,2007 Jul 10,7/1/07,"McDermott BM Jr, Baucom JM, Hudspeth AJ",Proc Natl Acad Sci U S A,4,9.598,0,,0,1,,,0,,,,,,,,,Zebrafish,,Affymetrix,0,0,1,0,1
17620597,1,0,1,0,0,0,http://www.pnas.org/content/suppl/2007/06/28/0705465104.DC1,0,1,1,0,0,0,0,0,1,2007 Jul 17,7/1/07,"Corbo JC, Myers CA, Lawrence KA, Jadhav AP, Cepko CL",Proc Natl Acad Sci U S A,3,9.598,0,,0,1,,,0,,,,,,,,,Mus musculus,,Affymetrix,0,0,1,0,1
17626786,1,0,1,0,0,0,http://naturalvariation.org/accessionSFP,0,0,0,0,0,1,0,0,0,2007 Jul 17,7/1/07,"Borevitz JO, Hazen SP, Michael TP, Morris GP, Baxter IR, Hu TT, Chen H, Werner JD, Nordborg M, Salt DE, Kay SA, Chory J, Weigel D, Jones JD, Ecker JR",Proc Natl Acad Sci U S A,14,9.598,0,,0,1,,,0,,,,,,,,,Arabidopsis,,Other,0,0,0,1,1
